pressure,maxtemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall,month,day_sin,day_cos,temp_range,temp_dew_diff,humidity_cloud_ratio,sunshine_cloud_ratio,gap_before_rain,gap_after_rain
1017.2999877929688,25.1,19.6,80.0,91.0,0.0,80.0,41.400001525878906,1.0,3,0.8919813464595485,0.45207220393230435,5.300001,2.0,0.8791112303733826,0.0,12.5,0.0
1016.7999877929688,18.4,16.2,95.0,95.0,0.0,50.0,20.0,1.0,3,0.8919813464595485,0.45207220393230435,2.2999992,1.0999985,0.9999894499778748,0.0,12.5,0.0
1017.9000244140625,21.3,15.5,76.0,72.0,7.2,70.0,25.100000381469727,0.0,3,0.8919813464595485,0.45207220393230435,2.8999996,4.0,1.055540919303894,0.0999986082315445,0.0,4.0
1022.9000244140625,20.9,12.1,98.0,91.0,0.0,20.0,27.100000381469727,1.0,3,0.8919813464595485,0.45207220393230435,6.8999996,6.0,1.076911211013794,0.0,0.0,3.0
1015.2000122070312,19.3,17.3,93.0,88.0,2.4,80.0,17.299999237060547,1.0,3,0.8919813464595485,0.45207220393230435,1.8999996,1.4000015,1.056806206703186,0.02727241814136505,1.0,2.0
1018.4000244140625,17.2,15.3,95.0,100.0,0.2,30.0,41.29999923706055,1.0,3,0.8919813464595485,0.45207220393230435,1.9000006,0.99999905,0.9499905109405518,0.0019999800715595484,2.0,1.0
1020.4000244140625,19.2,14.9,75.0,91.0,0.0,60.0,26.200000762939453,1.0,3,0.8996308696522433,0.43665123195606403,2.1000004,3.2000008,0.8241667747497559,0.0,3.0,0.0
1014.7999877929688,16.7,12.2,93.0,100.0,0.0,70.0,30.200000762939453,1.0,3,0.8996308696522433,0.43665123195606403,2.3000011,3.3000002,0.9299907088279724,0.0,4.0,2.0
1020.4000244140625,16.2,9.5,72.0,44.0,10.7,20.0,35.29999923706055,0.0,3,0.8996308696522433,0.43665123195606403,1.7000008,6.3999996,1.4382850229740143,0.24317629635334015,0.0,1.0
1016.0,21.8,16.7,70.0,49.0,11.0,20.0,37.5,0.0,3,0.8996308696522433,0.43665123195606403,4.199999,2.6999989,1.4285422563552856,0.22448521852493286,1.0,0.0
1019.4000244140625,21.6,17.9,69.0,54.0,1.0,50.0,29.600000381469727,0.0,3,0.8996308696522433,0.43665123195606403,4.6000004,1.7000008,1.2777541875839233,0.018518175929784775,2.0,4.0
1021.7999877929688,21.9,15.7,82.0,82.0,3.1,50.0,21.399999618530273,1.0,3,0.8996308696522433,0.43665123195606403,4.5,3.500001,0.9999878406524658,0.03780441731214523,0.0,3.0
1017.5,23.0,16.4,75.0,83.0,0.0,40.0,22.600000381469727,1.0,3,0.9070138128026359,0.4211008707960896,3.2000008,4.3999996,0.9036035537719727,0.0,1.0,2.0
1023.5,15.9,11.7,65.0,83.0,0.0,20.0,17.5,1.0,3,0.9070138128026359,0.4211008707960896,5.799999,1.1000004,0.7831230759620667,0.0,2.0,1.0
1023.2000122070312,16.3,9.8,60.5,88.0,0.1,40.0,16.0,1.0,3,0.9070138128026359,0.4211008707960896,0.79999924,5.8999996,0.688528448343277,0.0011363507946953177,3.0,0.0
1022.7000122070312,14.3,8.0,63.0,95.0,0.1,20.0,24.5,1.0,3,0.9070138128026359,0.4211008707960896,4.3,4.8,0.688528448343277,0.0010526204714551568,4.0,1.0
1018.4000244140625,19.2,11.8,62.0,46.0,10.9,40.0,20.5,0.0,3,0.9070138128026359,0.4211008707960896,2.8000011,5.499999,1.3477967977523804,0.23695136606693268,0.0,0.0
1021.2000122070312,20.8,9.8,61.0,40.5,10.6,40.0,14.800000190734863,0.0,3,0.9070138128026359,0.4211008707960896,5.499999,8.199995,1.4382850229740143,0.24317815504036844,1.0,2.0
1020.2999877929688,18.4,12.6,60.5,88.0,0.0,40.0,27.399999618530273,1.0,3,0.9141279881853337,0.40542572835999735,3.7999992,3.0999994,0.688528448343277,0.0,0.0,1.0
1018.9000244140625,22.3,16.1,79.0,88.0,0.0,70.0,33.400001525878906,1.0,3,0.9141279881853337,0.40542572835999735,3.0999985,4.699999,0.8977170586585999,0.0,1.0,0.0
1015.2000122070312,20.9,16.8,86.0,80.0,2.4,50.0,22.5,1.0,3,0.9141279881853337,0.40542572835999735,3.6999989,2.5,1.0749865770339966,0.0299996268004179,2.0,0.0
1020.4000244140625,23.1,16.8,64.0,40.5,6.7,20.0,29.200000762939453,0.0,3,0.9141279881853337,0.40542572835999735,5.700001,1.5,1.4382850229740143,0.2310265153646469,0.0,4.0
1014.7999877929688,21.3,18.1,90.0,82.0,2.5,20.0,21.600000381469727,1.0,3,0.9141279881853337,0.40542572835999735,3.6999989,1.7999992,1.0975476503372192,0.030487433075904846,0.0,3.0
1020.5999755859375,18.8,16.0,79.0,95.0,0.0,30.0,19.299999237060547,1.0,3,0.9141279881853337,0.40542572835999735,1.6999989,3.8999996,0.8315702080726624,0.0,1.0,2.0
1020.2999877929688,21.2,16.4,78.0,88.0,0.0,20.0,25.0,1.0,3,0.9209712877166346,0.38963044953078796,2.1000004,4.3999996,0.8863535523414612,0.0,2.0,1.0
1014.5,16.3,13.3,92.0,99.0,0.0,70.0,34.0,1.0,3,0.9209712877166346,0.38963044953078796,1.6999989,2.0,0.9292835593223572,0.0,3.0,0.0
1017.0999755859375,15.3,12.1,96.0,99.0,0.0,40.0,22.0,1.0,3,0.9209712877166346,0.38963044953078796,3.8000002,1.5999994,0.9696871638298035,0.0,4.0,1.0
1020.9000244140625,22.8,13.0,73.0,40.5,2.4,20.0,14.800000190734863,0.0,3,0.9209712877166346,0.38963044953078796,5.8999996,5.6000004,1.4382850229740143,0.12630915641784668,0.0,0.0
1016.7999877929688,23.1,20.5,68.0,40.5,10.2,40.0,24.799999237060547,0.0,3,0.9209712877166346,0.38963044953078796,5.8999996,-1.3999958,1.4382850229740143,0.24317815504036844,1.0,0.0
1014.2000122070312,18.4,17.4,97.0,95.0,0.0,40.0,22.899999618530273,1.0,3,0.9209712877166346,0.38963044953078796,1.1999989,0.6000004,1.0210418701171875,0.0,0.0,3.0
1015.0,17.8,16.6,90.0,51.0,9.5,60.0,24.899999618530273,0.0,3,0.9275416835791966,0.37371971479046906,0.8999996,-0.6000004,1.4382850229740143,0.18627086281776428,0.0,2.0
1022.5,18.7,12.1,74.0,40.5,9.1,40.0,16.399999618530273,0.0,3,0.9275416835791966,0.37371971479046906,4.300001,4.5,1.4382850229740143,0.22749432921409607,1.0,1.0
1022.7000122070312,17.3,11.8,78.0,40.5,9.1,20.0,38.29999923706055,0.0,3,0.9275416835791966,0.37371971479046906,4.999999,3.8999996,1.4382850229740143,0.22749432921409607,2.0,0.0
1023.7999877929688,17.2,8.4,69.0,40.5,9.0,20.0,12.5,0.0,3,0.9275416835791966,0.37371971479046906,5.500001,6.4000006,1.4382850229740143,0.24317815504036844,3.0,2.0
1012.7000122070312,23.5,18.8,91.0,88.0,0.0,50.0,23.899999618530273,1.0,3,0.9275416835791966,0.37371971479046906,3.7000008,2.7000008,1.0340791940689087,0.0,0.0,1.0
1017.7999877929688,20.1,19.8,92.0,83.0,0.3,50.0,16.100000381469727,1.0,3,0.9275416835791966,0.37371971479046906,0.5,0.30000114,1.1084203720092773,0.003614414483308792,1.0,0.0
1020.5999755859375,21.2,16.9,91.0,74.0,1.6,50.0,20.5,1.0,3,0.9338372288229252,0.35769823883312546,4.0,2.3999996,1.2297130823135376,0.021621329709887505,2.0,1.0
1014.5999755859375,25.1,19.5,72.0,47.0,10.8,30.0,28.799999237060547,0.0,3,0.9338372288229252,0.35769823883312546,6.1000004,0.5,1.4382850229740143,0.2297823578119278,0.0,0.0
1016.0,21.4,18.2,75.0,40.5,9.8,60.0,9.0,0.0,3,0.9338372288229252,0.35769823883312546,3.1000004,1.0999985,1.4382850229740143,0.24317815504036844,1.0,1.0
1016.5,17.1,13.7,79.0,89.0,0.0,20.0,28.799999237060547,1.0,3,0.9338372288229252,0.35769823883312546,1.8000002,2.5999994,0.8876304626464844,0.0,0.0,0.0
1021.4000244140625,21.6,19.8,93.0,92.0,0.0,40.0,4.5,1.0,3,0.9338372288229252,0.35769823883312546,2.5,1.0,1.0108585357666016,0.0,1.0,0.0
1020.2999877929688,18.5,13.3,60.5,40.5,9.3,60.0,8.5,0.0,3,0.9338372288229252,0.35769823883312546,0.79999924,5.9000006,1.4382850229740143,0.24317815504036844,0.0,0.0
1016.7999877929688,20.2,16.6,95.0,95.0,0.0,50.0,25.100000381469727,1.0,3,0.9398560579418954,0.3415707691678556,3.6000004,1.5,0.9999894499778748,0.0,0.0,0.0
1020.5999755859375,20.3,15.9,74.0,49.0,9.5,40.0,9.199999809265137,0.0,3,0.9398560579418954,0.3415707691678556,2.6999989,3.0,1.4382850229740143,0.1938735991716385,0.0,0.0
1017.0999755859375,18.6,15.0,79.0,91.0,0.0,70.0,38.0,1.0,3,0.9398560579418954,0.3415707691678556,1.7000008,2.7000008,0.8681223392486572,0.0,0.0,0.0
1021.4000244140625,20.9,8.9,75.0,43.0,11.0,20.0,7.400000095367432,0.0,3,0.9398560579418954,0.3415707691678556,4.0,8.199995,1.4382850229740143,0.24317815504036844,0.0,1.0
1013.0,21.6,18.9,92.0,87.0,2.5,30.0,22.799999237060547,1.0,3,0.9398560579418954,0.3415707691678556,2.6000004,2.0,1.0574591159820557,0.02873530238866806,0.0,0.0
1017.4000244140625,25.2,19.9,79.0,81.0,2.5,50.0,16.0,1.0,3,0.9398560579418954,0.3415707691678556,5.300001,0.70000076,0.9752966165542603,0.030863815918564796,1.0,0.0
1015.5999755859375,25.2,19.9,83.0,80.0,3.4,70.0,16.5,0.0,3,0.9455963874271426,0.3253420847119801,6.1000004,1.8999996,1.0374870300292969,0.042499471455812454,0.0,0.0
1018.4000244140625,18.3,16.2,95.0,96.0,0.3,20.0,9.100000381469727,1.0,3,0.9455963874271426,0.3253420847119801,3.7999992,1.5999985,0.9895730018615723,0.003124967683106661,0.0,2.0
1017.9000244140625,16.7,11.0,92.0,93.0,0.0,40.0,20.399999618530273,0.0,3,0.9455963874271426,0.3253420847119801,2.7000008,4.6000004,0.9892366528511047,0.0,0.0,1.0
1014.5999755859375,23.8,18.9,86.0,87.0,0.4,40.0,8.300000190734863,0.0,3,0.9455963874271426,0.3253420847119801,4.5999985,2.6000004,0.9884943962097168,0.00459764851257205,1.0,0.0
1022.0999755859375,22.8,12.4,65.0,67.0,2.7,50.0,32.900001525878906,0.0,3,0.9455963874271426,0.3253420847119801,6.0999985,6.200001,0.9701347947120667,0.04029790684580803,2.0,1.0
1016.0,24.4,17.6,87.0,74.0,2.3,20.0,10.199999809265137,1.0,3,0.9455963874271426,0.3253420847119801,4.6000004,4.5,1.1756597757339478,0.031080661341547966,0.0,0.0
1018.5,23.0,19.6,89.0,88.0,1.4,20.0,8.899999618530273,1.0,3,0.9510565162951535,0.30901699437494745,2.3999996,1.5,1.0113521814346313,0.01590890996158123,1.0,0.0
1016.0,25.3,18.7,75.0,51.0,9.5,70.0,41.400001525878906,0.0,3,0.9510565162951535,0.30901699437494745,4.8999996,4.199999,1.4382850229740143,0.18627086281776428,0.0,2.0
1016.2000122070312,25.4,20.6,92.0,88.0,0.4,40.0,17.200000762939453,1.0,3,0.9510565162951535,0.30901699437494745,4.3999996,1.7999992,1.0454427003860474,0.004545403178781271,0.0,1.0
1019.4000244140625,21.3,18.3,81.0,88.0,0.0,30.0,12.100000381469727,1.0,3,0.9510565162951535,0.30901699437494745,0.39999962,2.4000015,0.9204440712928772,0.0,1.0,0.0
1017.0999755859375,26.0,21.4,85.0,89.0,0.5,30.0,18.0,1.0,3,0.9510565162951535,0.30901699437494745,5.700001,1.2000008,0.9550454616546631,0.005617914255708456,2.0,1.0
1016.4000244140625,24.9,17.8,79.0,83.0,3.5,70.0,29.799999237060547,0.0,3,0.9510565162951535,0.30901699437494745,4.1000004,4.4000015,0.951795756816864,0.04216816648840904,0.0,0.0
1017.0999755859375,26.8,18.5,79.0,40.5,9.5,70.0,7.400000095367432,0.0,3,0.9562348265919056,0.29260033563334836,6.8999996,3.2999992,1.4382850229740143,0.24317815504036844,1.0,0.0
1017.0999755859375,26.3,18.8,84.0,61.0,7.6,70.0,24.799999237060547,1.0,3,0.9562348265919056,0.29260033563334836,7.0999985,4.5,1.3770266771316528,0.12458812445402145,0.0,0.0
1011.4000244140625,29.1,19.3,70.0,40.5,10.6,10.0,9.899999618530273,0.0,3,0.9562348265919056,0.29260033563334836,6.0,6.5,1.4382850229740143,0.24317815504036844,0.0,1.0
1015.9000244140625,23.3,17.3,96.0,88.0,0.1,80.0,7.900000095367432,1.0,3,0.9562348265919056,0.29260033563334836,2.7999992,3.8000011,1.090896725654602,0.0011363507946953177,0.0,0.0
1012.5,26.1,21.4,91.0,88.0,1.0,50.0,12.399999618530273,1.0,3,0.9562348265919056,0.29260033563334836,6.0,1.7000008,1.0340791940689087,0.011363507248461246,1.0,0.0
1013.2000122070312,25.2,9.2,60.5,70.0,6.7,40.0,18.0,0.0,3,0.9562348265919056,0.29260033563334836,4.200001,8.199995,0.84284508228302,0.09571291506290436,0.0,1.0
1015.2999877929688,23.6,21.3,85.0,80.0,0.0,40.0,7.900000095367432,1.0,3,0.9562348265919056,0.29260033563334836,3.6000004,1.2000008,1.0624867677688599,0.0,0.0,0.0
1013.9000244140625,24.9,21.4,86.0,88.0,0.2,80.0,19.700000762939453,1.0,3,0.9611297838723007,0.27609697309746883,4.299999,0.8999996,0.9772616028785706,0.0022727015893906355,1.0,4.0
1013.5999755859375,26.5,16.8,86.0,75.0,6.7,60.0,28.600000381469727,0.0,3,0.9611297838723007,0.27609697309746883,7.3999996,6.300001,1.1466513872146606,0.08933214098215103,0.0,3.0
1014.7999877929688,27.1,23.1,78.0,61.0,7.6,80.0,13.699999809265137,0.0,3,0.9611297838723007,0.27609697309746883,2.6000004,3.0,1.2786675691604614,0.12458812445402145,1.0,2.0
1013.0999755859375,25.9,21.4,93.0,88.0,1.8,40.0,17.200000762939453,0.0,3,0.9611297838723007,0.27609697309746883,4.8999996,1.7000008,1.056806206703186,0.02045431174337864,2.0,1.0
1017.5,20.6,18.6,87.0,75.0,3.9,30.0,20.0,0.0,3,0.9611297838723007,0.27609697309746883,2.0,0.8999996,1.1599845886230469,0.05199930816888809,3.0,0.0
1017.0999755859375,21.3,17.8,83.0,84.0,0.6,80.0,37.900001525878906,0.0,3,0.9611297838723007,0.27609697309746883,2.0999985,3.0,0.9880834817886353,0.0071427724324166775,4.0,3.0
1012.0,23.1,19.9,90.0,87.0,0.5,40.0,26.0,1.0,3,0.9611297838723007,0.27609697309746883,2.7000008,1.7000008,1.0344709157943726,0.005747060291469097,0.0,2.0
1012.5,26.1,20.1,87.0,88.0,3.7,40.0,28.0,1.0,3,0.9657399376548549,0.2595117970697999,4.6000004,3.1000004,0.9886251091957092,0.042044978588819504,1.0,1.0
1013.0999755859375,25.2,20.7,86.0,83.0,5.6,30.0,30.0,1.0,3,0.9657399376548549,0.2595117970697999,4.5,2.3999996,1.0361320972442627,0.06746906787157059,2.0,0.0
1016.7000122070312,26.7,21.1,81.0,83.0,6.9,40.0,16.600000381469727,1.0,3,0.9657399376548549,0.2595117970697999,4.4000015,2.0,0.9758918881416321,0.08313152939081192,3.0,1.0
1017.4000244140625,23.9,16.9,76.0,70.0,3.9,40.0,15.300000190734863,0.0,3,0.9657399376548549,0.2595117970697999,4.8999996,4.300001,1.0856988430023193,0.05571349337697029,0.0,0.0
1012.5,26.9,14.0,69.0,68.0,7.5,70.0,9.199999809265137,0.0,3,0.9657399376548549,0.2595117970697999,8.349997,8.199995,1.0146909952163696,0.11029249429702759,1.0,12.5
1013.0,26.8,19.4,87.0,83.0,0.5,40.0,7.900000095367432,1.0,3,0.9657399376548549,0.2595117970697999,5.299999,3.7000008,1.048180103302002,0.006024023983627558,0.0,12.5
1013.2999877929688,25.9,21.4,91.0,88.0,1.4,50.0,33.20000076293945,1.0,3,0.9657399376548549,0.2595117970697999,4.3999996,1.7000008,1.0340791940689087,0.01590890996158123,1.0,12.5
1013.2000122070312,24.9,22.3,95.0,81.0,0.0,50.0,28.700000762939453,1.0,3,0.970063921851507,0.2428497220959356,3.7999992,1.0,1.1728249788284302,0.0,2.0,12.0
1013.0,25.8,20.6,82.0,81.0,0.2,80.0,16.700000762939453,1.0,3,0.970063921851507,0.2428497220959356,4.199999,2.8999996,1.0123331546783447,0.00246910541318357,3.0,11.0
1016.7999877929688,25.2,21.4,94.0,88.0,0.0,80.0,19.299999237060547,1.0,3,0.970063921851507,0.2428497220959356,3.9000015,1.7000008,1.0681697130203247,0.0,4.0,10.0
1014.0,25.2,21.1,89.0,88.0,0.3,70.0,20.0,1.0,3,0.970063921851507,0.2428497220959356,2.9000015,2.1999989,1.0113521814346313,0.0034090522676706314,5.0,9.0
1019.2999877929688,27.8,21.9,87.0,95.0,0.6,80.0,25.5,1.0,3,0.970063921851507,0.2428497220959356,6.5,1.2000008,0.9157798290252686,0.0063157230615615845,6.0,8.0
1014.4000244140625,26.6,21.9,91.0,91.0,2.1,40.0,16.0,1.0,3,0.970063921851507,0.2428497220959356,4.300001,1.3999996,0.9999890327453613,0.02307666838169098,7.0,7.0
1017.7999877929688,26.9,22.0,98.0,88.0,0.3,120.0,19.799999237060547,1.0,3,0.9741004551724205,0.22611568550828828,3.8999996,1.2999992,1.1136237382888794,0.0034090522676706314,8.0,6.0
1016.5999755859375,21.1,13.0,94.0,97.0,0.0,30.0,48.562498688697815,1.0,3,0.9741004551724205,0.22611568550828828,4.0,6.1000004,0.9690622091293335,0.0,9.0,5.0
1014.0,24.9,22.8,85.0,88.0,3.2,70.0,31.200000762939453,1.0,3,0.9741004551724205,0.22611568550828828,2.5,0.30000114,0.9658980965614319,0.03636322543025017,10.0,4.0
1015.4000244140625,26.5,21.9,80.0,80.0,0.5,20.0,14.600000381469727,1.0,3,0.9741004551724205,0.22611568550828828,5.5,1.3000011,0.9999874830245972,0.00624992186203599,11.0,3.0
1021.2000122070312,26.2,12.4,77.0,62.0,10.0,60.0,39.5,1.0,3,0.9741004551724205,0.22611568550828828,5.0,8.199995,1.2419154644012451,0.16128772497177124,12.0,2.0
1018.0,27.7,22.3,85.0,89.0,0.1,30.0,17.299999237060547,1.0,3,0.9741004551724205,0.22611568550828828,4.9000015,3.0,0.9550454616546631,0.0011235829442739487,12.5,1.0
1012.5,26.3,22.1,93.0,86.0,2.2,80.0,29.600000381469727,1.0,3,0.9741004551724205,0.22611568550828828,3.1999989,2.1999989,1.0813827514648438,0.025581099092960358,12.5,0.0
1013.7999877929688,24.8,23.2,93.0,100.0,0.2,100.0,41.400001525878906,1.0,3,0.9778483415056568,0.20931464596304847,1.0999985,1.0999985,0.9299907088279724,0.0019999800715595484,12.5,0.0
1015.4000244140625,25.9,12.5,79.0,40.5,10.4,60.0,9.800000190734863,0.0,3,0.9778483415056568,0.20931464596304847,2.1000004,8.199995,1.4382850229740143,0.24317815504036844,0.0,2.0
1013.0,26.7,23.2,90.0,88.0,0.1,30.0,15.300000190734863,1.0,3,0.9778483415056568,0.20931464596304847,5.6000004,0.0,1.02271568775177,0.0011363507946953177,0.0,1.0
1013.4000244140625,27.8,22.1,87.0,88.0,1.6,40.0,13.0,1.0,3,0.9778483415056568,0.20931464596304847,4.699999,2.2999992,0.9886251091957092,0.018181612715125084,1.0,0.0
1013.5,26.9,21.9,87.0,85.0,0.3,50.0,26.100000381469727,1.0,3,0.9778483415056568,0.20931464596304847,2.6999989,3.3999996,1.023517370223999,0.0035293702967464924,2.0,0.0
1012.5,27.8,22.9,86.0,82.0,2.4,70.0,28.0,0.0,3,0.9778483415056568,0.20931464596304847,3.3999996,2.6000004,1.0487676858901978,0.029267936944961548,0.0,7.0
1011.5999755859375,25.5,21.5,87.0,88.0,1.6,70.0,35.099998474121094,1.0,3,0.9813064702716093,0.19245158197082998,3.0,2.2999992,0.9886251091957092,0.018181612715125084,0.0,6.0
1011.5,29.8,23.2,87.0,81.0,2.5,20.0,12.699999809265137,1.0,3,0.9813064702716093,0.19245158197082998,4.699999,3.5999985,1.0740607976913452,0.030863815918564796,1.0,5.0
1011.2999877929688,22.2,16.9,86.0,89.0,0.1,40.0,37.0,1.0,3,0.9813064702716093,0.19245158197082998,3.5,2.8999996,0.9662812948226929,0.0011235829442739487,2.0,4.0
1011.7000122070312,26.1,16.9,85.0,79.0,5.0,70.0,22.0,1.0,3,0.9813064702716093,0.19245158197082998,6.3999996,4.1000004,1.0759357213974,0.06329033523797989,3.0,3.0
1011.4000244140625,17.1,16.5,94.0,95.0,0.0,50.0,29.700000762939453,1.0,3,0.9813064702716093,0.19245158197082998,1.5,0.29999924,0.9894632697105408,0.0,4.0,2.0
1011.4000244140625,25.9,17.8,89.0,85.0,0.6,100.0,22.299999237060547,1.0,3,0.9813064702716093,0.19245158197082998,6.199999,4.6000004,1.0470465421676636,0.007058740593492985,5.0,1.0
1011.4000244140625,27.6,13.7,77.0,91.0,0.2,40.0,15.399999618530273,1.0,3,0.9813064702716093,0.19245158197082998,8.349997,7.2,0.8461445569992065,0.002197778085246682,6.0,0.0
1010.5,19.6,16.5,95.0,95.0,0.0,70.0,19.0,1.0,3,0.9844738167520922,0.1755314904214282,1.6000004,1.7000008,0.9999894499778748,0.0,7.0,0.0
1011.4000244140625,16.3,11.6,76.0,79.0,2.2,30.0,35.599998474121094,0.0,3,0.9844738167520922,0.1755314904214282,2.6999989,3.6999998,0.9620131254196167,0.02784775011241436,0.0,12.5
1011.0999755859375,24.9,18.0,91.0,86.0,0.1,40.0,18.600000381469727,1.0,3,0.9844738167520922,0.1755314904214282,4.5,4.299999,1.0581272840499878,0.0011627771891653538,0.0,12.5
1011.5999755859375,22.4,19.6,98.0,97.0,0.5,80.0,12.5,1.0,3,0.9844738167520922,0.1755314904214282,2.2999992,1.5,1.0102988481521606,0.0051545859314501286,1.0,12.5
1015.2000122070312,25.3,23.2,92.0,85.0,0.3,190.0,20.5,1.0,3,0.9844738167520922,0.1755314904214282,2.1999989,1.5999985,1.0823402404785156,0.0035293702967464924,2.0,12.5
1016.7999877929688,26.5,22.1,83.0,81.0,1.2,80.0,24.399999618530273,1.0,3,0.9844738167520922,0.1755314904214282,3.2000008,2.6999989,1.0246787071228027,0.014814632944762707,3.0,12.5
1011.9000244140625,31.9,25.6,81.0,89.0,1.1,100.0,24.0,1.0,3,0.9844738167520922,0.1755314904214282,6.1000004,2.3999996,0.910102128982544,0.012359412387013435,4.0,12.5
1011.0999755859375,24.9,19.9,78.0,85.0,1.1,60.0,5.699999809265137,1.0,3,0.9873494423939864,0.15855938510313478,4.699999,2.5,0.9176362752914429,0.012941024266183376,5.0,12.5
1019.7999877929688,27.6,22.3,89.0,84.0,1.6,20.0,18.600000381469727,1.0,3,0.9873494423939864,0.15855938510313478,3.6000004,3.1000004,1.0595111846923828,0.019047392532229424,6.0,12.5
1019.7999877929688,28.1,22.3,92.0,88.0,0.8,120.0,21.899999618530273,1.0,3,0.9873494423939864,0.15855938510313478,4.5,3.1000004,1.0454427003860474,0.009090806357562542,7.0,12.5
1017.0999755859375,18.9,16.8,88.0,91.0,0.0,20.0,30.0,1.0,3,0.9873494423939864,0.15855938510313478,2.3999996,0.70000076,0.9670223593711853,0.0,8.0,12.5
1010.2999877929688,17.6,13.4,92.0,96.0,0.0,50.0,41.400001525878906,1.0,3,0.9873494423939864,0.15855938510313478,2.0,3.2000008,0.9583233594894409,0.0,9.0,12.5
1010.4000244140625,21.2,19.7,86.0,88.0,0.2,70.0,22.299999237060547,1.0,3,0.9873494423939864,0.15855938510313478,1.3000011,1.1999989,0.9772616028785706,0.0022727015893906355,10.0,12.0
1010.7999877929688,24.3,19.5,86.0,77.0,7.3,60.0,9.5,1.0,3,0.9873494423939864,0.15855938510313478,3.8999996,1.8999996,1.1168686151504517,0.09480396658182144,11.0,11.0
1008.2000122070312,25.9,20.6,88.0,84.0,3.2,20.0,24.200000762939453,1.0,3,0.989932495087353,0.141540295217043,4.3999996,1.3999996,1.0476065874099731,0.03809478506445885,12.0,10.0
1011.5,26.5,17.0,91.0,89.0,0.3,70.0,12.100000381469727,1.0,3,0.989932495087353,0.141540295217043,5.8999996,6.1000004,1.0224604606628418,0.003370748832821846,12.5,9.0
1011.0,26.3,22.0,81.0,88.0,0.2,40.0,24.399999618530273,1.0,3,0.989932495087353,0.141540295217043,3.2999992,2.8999996,0.9204440712928772,0.0022727015893906355,12.5,8.0
1006.5,21.3,14.3,86.0,81.0,2.9,60.0,29.799999237060547,1.0,3,0.989932495087353,0.141540295217043,5.199999,4.0999994,1.0617152452468872,0.03580202907323837,12.5,7.0
1006.9000244140625,21.9,19.5,92.0,90.0,0.2,20.0,20.5,1.0,3,0.989932495087353,0.141540295217043,2.1000004,0.6000004,1.0222108364105225,0.0022221975959837437,12.5,6.0
1016.5,26.4,22.1,80.0,78.0,1.6,200.0,11.899999618530273,1.0,3,0.989932495087353,0.141540295217043,5.799999,1.1999989,1.025627851486206,0.02051255851984024,12.5,5.0
1013.5,26.0,22.7,89.0,88.0,0.6,50.0,20.799999237060547,1.0,3,0.9922222094179323,0.12447926388678915,5.0,1.7999992,1.0113521814346313,0.006818104535341263,12.5,4.0
1010.7000122070312,24.2,17.0,86.0,80.0,1.1,70.0,9.800000190734863,1.0,3,0.9922222094179323,0.12447926388678915,2.8000011,6.0,1.0749865770339966,0.013749828562140465,12.5,3.0
1016.2000122070312,26.8,22.8,89.0,89.0,2.5,70.0,29.799999237060547,1.0,3,0.9922222094179323,0.12447926388678915,3.1999989,1.3000011,0.9999887943267822,0.028089571744203568,12.5,2.0
1011.4000244140625,24.4,22.1,88.0,82.0,0.5,40.0,16.200000762939453,1.0,3,0.9922222094179323,0.12447926388678915,3.1000004,0.0,1.0731576681137085,0.006097486708313227,12.5,1.0
1011.5999755859375,26.0,22.6,93.0,86.0,0.1,70.0,18.100000381469727,1.0,3,0.9922222094179323,0.12447926388678915,2.8999996,1.6999989,1.0813827514648438,0.0011627771891653538,12.5,0.0
1008.4000244140625,21.3,17.6,75.0,83.0,9.2,50.0,27.600000381469727,1.0,3,0.9922222094179323,0.12447926388678915,3.5999985,1.6999989,0.9036035537719727,0.1108420342206955,12.5,0.0
1014.4000244140625,26.7,23.0,82.0,40.5,10.0,70.0,13.0,0.0,3,0.994217906893952,0.10738134666416309,2.3000011,2.3999996,1.4382850229740143,0.24317815504036844,0.0,12.5
1011.2000122070312,24.7,20.6,92.0,83.0,0.4,120.0,5.5,1.0,3,0.994217906893952,0.10738134666416309,4.6000004,0.79999924,1.1084203720092773,0.004819219000637531,0.0,12.5
1008.0999755859375,28.1,22.8,86.0,83.0,4.4,90.0,17.200000762939453,1.0,3,0.994217906893952,0.10738134666416309,4.300001,2.3000011,1.0361320972442627,0.05301140993833542,1.0,12.5
1012.5,26.6,18.8,76.0,81.0,0.3,60.0,15.300000190734863,1.0,3,0.994217906893952,0.10738134666416309,3.1000004,5.9000015,0.938260018825531,0.0037036582361906767,2.0,12.5
1009.9000244140625,26.4,21.3,90.0,83.0,3.7,100.0,25.0,1.0,3,0.994217906893952,0.10738134666416309,3.6999989,3.5,1.0843242406845093,0.04457777738571167,3.0,12.5
1010.2999877929688,26.9,22.3,88.0,89.0,0.4,70.0,11.300000190734863,1.0,3,0.994217906893952,0.10738134666416309,3.8999996,2.6000004,0.9887529611587524,0.004494331777095795,4.0,12.5
1013.0,27.2,22.3,90.0,85.0,5.9,70.0,17.200000762939453,1.0,3,0.995918996147179,0.09025161003104117,3.8000011,2.5,1.058811068534851,0.06941094994544983,5.0,12.5
